"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1175,"70 ~ 90","RL",0.411472591368731,0.837065713793255,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","6~9",-1.20319907896349,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","Gd","TA","Mn or No","Not GLQ",-0.36285742355605,"Unf",0,449,-0.359873075033628,"GasA","Gd or TA","Y","SBrkr",0.0314990466476125,1.47803006474295,0,1.7763326319421,"0","0","2 ~","Yes HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,7,2006,"WD","Normal",0.886970043564886
1176,"50","RL",0.618829406702342,0.0795060999757998,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","Foyer and .5","1.32818525570845","5",0.674663993524852,"1998~","Hip","CompShg","HdBoard","HdBoard","BrkFace",337,"Gd","TA","PConc","Gd","TA","Mn or No","GLQ",0.170113556474676,"Unf",0,983,1.63825866332265,"GasA","Ex","Y","SBrkr",2.7976798357985,-0.185343606912604,0,2.88109945168167,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",0,33,0,0,0,0,"No Pool","No Fence","None",0,4,2007,"WD","Normal",1.30229566122937
1177,"20","RL",-1.37179602050033,-0.400504896402584,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",0.424282250526406,"1950~1997","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.0564852257067042,"Unf",0,218,-0.567613173686265,"GasA","Gd or TA","Y","SBrkr",-0.680958362028372,0,0,-1.20465108280109,"1","0","0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",1,"0 ~ 300","TA","TA","Y",362,0,0,0,0,0,"No Pool","Yes Fence","None",0,10,2008,"WD","Normal",-0.77790598818333
1179,"50","RL",-0.666782848366048,-0.306486107200486,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.54747397558636,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0,"Unf",0,731,-0.96395941453669,"GasA","Ex","Y","SBrkr",-0.978055985889208,-1.03243205081126,0,-0.324191757771456,"0","0","0 or 1","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","Fa","TA","Y",192,0,102,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",-0.14906432909997
1180,"20","RL",0.287058502168564,-0.222255575504359,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",-0.514649285717768,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","No Bsmt","No Bsmt","No Bsmt","No Bsmt",0,"No Bsmt",0,0,0,"GasA","Gd or TA","Y","SBrkr",-0.101185329057227,0,0,-0.783288405822624,"0","0","0 or 1","No HalfBath","3 ~","1","TA","5","Min2","Yes Fireplaces","Gd","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Partial or Not",0,36,190,0,0,0,"No Pool","No Fence","None",0,4,2006,"WD","Normal",-1.39221365715915
1182,"120","RMH",-0.252069217698825,-0.576178360062395,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.17542747952174,"1998~","Hip","CompShg","CemntBd","CmentBd","Stone",186,"Ex","TA","PConc","Ex","TA","Av or Gd","GLQ",2.28035398502273,"Unf",0,120,1.41138460821517,"GasA","Ex","Y","SBrkr",1.42180054859832,0,0,0.323574745643205,"1","1","2 ~","No HalfBath","0 ~ 2","1","Gd","5","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",162,53,0,153,0,0,"No Pool","No Fence","None",0,11,2008,"New","Partial",2.05004648672714
1184,"30 ~ 40","RL",-0.417954669965714,0.0952188291301231,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-1.57877169346116,"1950~1997","Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0.49747136654431,"Unf",0,299,0.0993418798827259,"GasA","Ex","Y","SBrkr",-0.0838786713565955,0,0,-0.770710415465058,"1","0","0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",2,"600 ~","TA","TA","Y",229,0,0,0,0,0,"No Pool","No Fence","None",0,6,2006,"WD","Normal",-0.767731527959163
1185,"20","RL",-0.832668300632937,3.22913553824609,"Grvl","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","2~4",-0.232969824844516,"1950~1997","Hip","CompShg","MetalSd","MetalSd","BrkFace",226,"TA","TA","CBlock or Stone or Wood","TA","TA","Av or Gd","Not GLQ",1.4119088855818,"Unf",0,413,1.33484878239577,"GasA","Gd or TA","Y","SBrkr",1.1910451125899,0,0,0.155868207542322,"1","0","0 or 1","Yes HalfBath","3 ~","1","TA","5","Typ","Yes Fireplaces","TA","2Types","1900 ~ 1980","RFn",3,"600 ~","TA","TA","Y",0,263,0,0,263,0,"No Pool","No Fence","None",0,5,2007,"WD","Normal",0.299268426729838
1186,"50","RL",-0.417954669965714,-0.0415591902296418,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.45358082196194,"1950~1997","Gable","CompShg","AsbShng","AsbShng","None",0,"TA","Gd","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",-0.663160869157118,"Unf",0,392,-0.819088029949983,"GasA","Gd or TA","Y","SBrkr",-0.605962845325637,-1.99888295725928,0,-0.579944228375303,"1","0","0 or 1","No HalfBath","3 ~","1","TA","7","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,236,0,0,0,"No Pool","No Fence","None",0,3,2006,"WD","Normal",-1.09635816431769
1187,"160 ~ 190","RL",1.53119939417023,0.0713921496747968,"Pave","Pave and No Alley","IR","Bnk","AllPub","FR2 and Corner and Inside","Mod","neighbor2","non-norm","Artery","others","2Story","-2.23471465620817","5",-2.20472605095728,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","Fa","TA","Mn or No","Not GLQ",-0.533299919708008,"Unf",0,538,-0.288804093915621,"GasA","Gd or TA","Y","SBrkr",-0.418474053568799,-0.408666923940433,0,0.422102336777474,"1","0","2 ~","No HalfBath","3 ~","2 ~","TA","7","Typ","No Fireplaces","No Fireplace","CarPort","1900 ~ 1980","Unf",2,"300 ~ 600","Fa","Fa","Y",0,74,0,0,0,0,"No Pool","No Fence","None",0,8,2009,"WD","Abnorml",-1.33981994294178
1188,"20","RL",0.784714858969231,0.309143772780377,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",0.737259429274464,"1950~1997","Gable","CompShg","ImStucc","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","Mn or No","GLQ",2.21542351029817,"Unf",0,168,1.47698674463179,"GasA","Ex","Y","SBrkr",1.34103614599537,0,0,0.264877457307896,"1","0","2 ~","No HalfBath","0 ~ 2","1","Gd","5","Typ","Yes Fireplaces","Fa","Attchd","1980 ~ 2000","RFn",3,"600 ~","TA","TA","Y",0,114,192,0,0,0,"No Pool","Yes Fence","None",0,7,2006,"WD","Normal",1.10412516531817
1189,"60","RL",-0.0861837654319362,-0.14497985835195,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",0.98764117227291,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",95,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,831,-0.690617179467431,"GasA","Ex","Y","SBrkr",-0.946327113438051,0.145790966611417,0,0.340345399453293,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",144,68,0,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",0.403209624327518
1190,"60","RL",-0.417954669965714,-0.329797615208129,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",0.893748018648492,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Mn or No","Not GLQ",0,"Unf",0,994,-0.24506933630454,"GasA","Gd or TA","Y","SBrkr",-0.378091852267326,-0.0582803403278052,0,0.642217168034883,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",140,60,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"WD","Normal",0.328545959436519
1192,"160 ~ 190","FV",-1.91092374036772,-0.955086959833043,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","others","2Story","1.32818525570845","5",0.893748018648492,"1998~","Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,776,-0.840955408755523,"GasA","Ex","Y","SBrkr",-1.1395847910951,-0.439470140082202,0,-0.118751248597875,"0","0","2 ~","Yes HalfBath","0 ~ 2","1","Gd","5","Typ","No Fireplaces","No Fireplace","Detchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",206,0,0,0,0,0,"No Pool","No Fence","None",0,11,2007,"WD","Normal",0.130527434037649
1193,"50","RMH",-0.417954669965714,-0.0593326051746959,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.42228310408714,"1950~1997","Gambrel","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Mn or No","Not GLQ",0,"Unf",0,702,-1.04322866270677,"GasA","Gd or TA","Y","SBrkr",-0.914598240986893,-0.620439034915098,0,-0.0537649650837824,"0","0","0 or 1","No HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","Fa","Partial or Not",0,0,84,0,0,0,"No Pool","Yes Fence","None",0,7,2007,"WD","Normal",-0.668352844513804
1195,"60","RL",0.411472591368731,-0.089727720587977,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","6~9",-0.045183517595681,"1950~1997","Gable","CompShg","HdBoard","HdBoard","Stone",143,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.719975034541104,"Unf",0,292,-1.14983213438379,"GasA","Gd or TA","Y","SBrkr",-1.43091352905572,-0.393265315869548,0,-0.305324772235107,"0","0","0 or 1","Yes HalfBath","3 ~","1","TA","7","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Fin",1,"0 ~ 300","TA","TA","Y",379,36,0,0,0,0,"No Pool","Yes Fence","None",0,3,2010,"WD","Normal",-0.101321412770277
1196,"60","RL",-0.791196937566215,-0.261666191252088,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","5",1.08153432589733,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,728,-0.972159681588768,"GasA","Ex","Y","SBrkr",-1.24342473729889,-0.243099637178422,0,-0.087306272703959,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",100,24,0,0,0,0,"No Pool","No Fence","None",0,7,2008,"WD","Normal",0.157935590700441
1197,"60","RL",-0.500897396099159,0.514310801820024,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",1.11283204377213,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av or Gd","Not GLQ",0,"Unf",0,879,-0.559412906634187,"GasA","Ex","Y","SBrkr",-0.807873851833001,0.7426032793582,0,0.765900739884284,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","BuiltIn","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",100,17,0,0,0,0,"No Pool","No Fence","None",0,11,2006,"New","Partial",0.681953393555316
1198,"70 ~ 90","RMH",-0.210597854632103,-0.155927251615208,"Pave","Pave and No Alley","IR","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","0.615605273325129","6~9",-1.70396256496039,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0,"Unf",0,815,-0.734351937078513,"GasA","Ex","Y","SBrkr",-0.992478200639734,0.322909459426592,0,0.403235351241124,"0","0","0 or 1","No HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,330,0,0,0,"No Pool","No Fence","None",0,7,2006,"ConLw","Normal",-0.325211701279954
1199,"20","RL",-0.00324103929849165,-0.123729036135037,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",0.956343454398104,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,1212,0.350816736146444,"GasA","Ex","Y","SBrkr",0.152645650552031,0,0,-0.598811213911653,"0","0","2 ~","No HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",356,0,0,0,0,0,"No Pool","No Fence","None",0,6,2009,"WD","Normal",0.185021298852133
1200,"20","RL",0.20411577603512,0.15124372406562,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","5",-0.232969824844516,"1950~1997","Gable","CompShg","HdBoard","HdBoard","BrkFace",51,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.243818219894365,"Unf",0,504,-0.0892642623150625,"GasA","Gd or TA","Y","SBrkr",0.643000952069915,0,0,-0.242434820447276,"0","0","0 or 1","Yes HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","Po","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,82,0,0,0,0,"No Pool","No Fence","None",0,10,2006,"WD","Normal",-0.259004918014568
1201,"20","RL",0.0382303237682306,-0.0911444420691045,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","5",-0.0138857997208752,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,864,-0.600414241894576,"GasA","Gd or TA","Y","SBrkr",-0.851140496084579,0,0,-1.32833465465049,"0","0","0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","Shed",0,7,2006,"Oth","Abnorml",-0.849343183239893
1202,"60","RL",0.411472591368731,0.0437016843618501,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",0.862450300773687,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av or Gd","Not GLQ",0,"Unf",0,866,-0.594947397193191,"GasA","Ex","Y","SBrkr",-0.845371610184369,0.469224736099997,0,0.589808874878357,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",198,36,0,0,0,0,"No Pool","No Fence","None",0,3,2009,"WD","Normal",0.438444068366214
1203,"50","RMH",-0.832668300632937,-0.522986908089153,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.42228310408714,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0,"Unf",0,884,-0.545745794880724,"GasA","Ex","Y","SBrkr",-0.793451637082475,-1.25960576985681,0,-0.313710099140151,"1","0","0 or 1","No HalfBath","3 ~","1","TA","5","Typ","Yes Fireplaces","Fa","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Partial or Not",0,0,208,0,0,0,"No Pool","No Fence","None",0,5,2009,"WD","Normal",-0.829453363062518
1204,"20","RL",0.20411577603512,-0.0400136758865936,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",0.925045736523298,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",171,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,1630,1.49338727873594,"GasA","Ex","Y","SBrkr",1.358342803696,0,0,0.277455447665462,"0","0","2 ~","No HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",74,234,0,0,0,0,"No Pool","No Fence","None",0,10,2009,"WD","Normal",0.613628438253417
1205,"20","RL",0.328529865235286,0.0102155402624726,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",0.142602789653154,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",0.408191963798046,"Unf",0,268,-0.0755971505615996,"GasA","Ex","Y","SBrkr",-0.245407476562487,0,0,-0.888104992135676,"1","0","0 or 1","Yes HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",0,88,0,0,0,0,"No Pool","Yes Fence","None",0,7,2006,"WD","Normal",-0.170952913633915
1206,"20","RL",0.826186222035954,0.595450304830054,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","6~9",0.61206855777524,"1950~1997","Hip","CompShg","HdBoard","HdBoard","BrkFace",234,"Gd","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",-0.411555279599466,"BLQ",177,1496,2.93663427990163,"GasA","Gd or TA","Y","SBrkr",2.99093751345555,0,0,1.46397920472921,"0","0","2 ~","No HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","RFn",3,"600 ~","TA","TA","Y",84,70,0,0,0,0,"No Pool","No Fence","None",0,6,2009,"WD","Normal",1.19155817198406
1208,"20","RL",-0.00324103929849165,-0.119221285967813,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","5",1.01893889014772,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",-0.803843564393655,"Unf",0,1342,1.63552524097196,"GasA","Ex","Y","SBrkr",1.56025381020337,0,0,0.424198668503735,"1","0","2 ~","No HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",192,23,0,0,0,0,"No Pool","No Fence","None",0,5,2006,"WD","Normal",0.463624752651255
1209,"20","RL",-0.00324103929849165,-0.29592509252299,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.264267542719321,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.360151987109193,"BLQ",108,319,-0.417274944398173,"GasA","Gd or TA","Y","SBrkr",0.3574411000095,0,0,-0.449971661347119,"1","0","0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,10,2008,"WD","Normal",-0.393363375921325
1210,"20","RL",0.618829406702342,0.0156248404631413,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.11283204377213,"1998~","Hip","CompShg","VinylSd","VinylSd","Stone",420,"Gd","TA","PConc","Ex","TA","Mn or No","GLQ",1.57694050884004,"Unf",0,440,1.57538994925672,"GasA","Ex","Y","SBrkr",1.44487609219916,0,0,0.340345399453293,"1","0","2 ~","No HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",322,50,0,0,0,0,"No Pool","No Fence","None",0,5,2006,"New","Partial",1.34317237677822
1211,"60","RL",-0.00324103929849165,0.149054245412968,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","5",0.674663993524852,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,1055,-0.0783305729122922,"GasA","Ex","Y","SBrkr",-0.300211892614486,-0.00437471207970865,0,0.728166768811585,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",635,104,0,0,0,0,"No Pool","Yes Fence","Shed",400,5,2010,"WD","Normal",0.328545959436519
1212,"50","RL",3.39741073217273,0.267028506932314,"Pave","Pave and No Alley","IR","Bnk","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5","1.32818525570845","6~9",0.549473122025629,"1998~","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock or Stone or Wood","Gd","TA","Av or Gd","GLQ",-0.568470593517142,"Unf",0,132,-1.43410805885581,"GasA","Gd or TA","Y","SBrkr",-0.228100818861856,-0.458722150170808,0,0.533207918269309,"0","0","2 ~","No HalfBath","3 ~","1","TA","8 ~","Typ","No Fireplaces","No Fireplace","Basment","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",325,12,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"WD","Normal",-0.0116267198837362
1213,"30 ~ 40","RL",-0.832668300632937,-0.0928187492740734,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","6~9",-0.921519618090243,"1950~1997","Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.793021818606229,"Unf",0,328,-1.12523133322755,"GasA","Gd or TA","Y","SBrkr",-1.40495354250478,0,0,-1.73083034609261,"1","0","0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Partial or Not",0,113,0,0,0,0,"No Pool","No Fence","None",0,8,2009,"WD","Normal",-0.914367114950523
