"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1143,"60","RL",0.287058502168564,-0.0123232105736468,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","5",1.11283204377213,"1998~","Hip","CompShg","VinylSd","VinylSd","Stone",340,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1.39013512400328,"Unf",0,316,1.04528757076023,"GasA","Ex","Y","SBrkr",0.885843572796289,2.19735571268043,0,2.78974522723368,1,0,"2 ~","No HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","BuiltIn","2000 ~ ","RFn",3,"600 ~","TA","TA","Y",125,144,0,0,0,0,"No Pool","No Fence","None",0,4,2007,"New","Partial",2.23375702813981
1145,"160 ~ 190","RL",-0.417954669965714,0.272952978580665,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","Foyer and .5","-1.52213467382485","2~4",-0.921519618090243,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","BrkTil or Slab","Gd","TA","No","Not GLQ",-0.778879650599108,"Unf",0,324,-1.12618312627013,"Grav","Fa","N","FuseA",-1.40564424602825,-2.07842455852524,0,-1.2037120444963,1,0,"0 or 1","No HalfBath","0 ~ 2","1","Fa","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,7,2010,"WD","Normal",-1.76438698755012
1146,"50","RMH",-0.749725574499492,-0.492076621228189,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.32838995046272,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil or Slab","TA","TA","No","Not GLQ",0,"Unf",0,1042,-0.114288720852962,"GasA","Ex","Y","SBrkr",-0.337822466475254,-0.9921452463811,0,0.163795382587704,0,0,"0 or 1","No HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,8,2006,"WD","Family",-0.242744493668516
1148,"70 ~ 90","RL",0.20411577603512,0.249770263434942,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","6~9",-0.921519618090243,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.97630867621753,"Unf",0,429,-1.03866793445027,"GasA","Ex","Y","SBrkr",-0.863075341822945,-0.337296015655907,0,0.138626534236464,0,0,"0 or 1","Yes HalfBath","3 ~","1","Fa","7","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",0.137410115159969
1150,"70 ~ 90","RMH",-0.832668300632937,-0.136608322327105,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","non-norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","6~9",-1.57877169346116,"1950~1997","Hip","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","TA","TA","No","Not GLQ",-0.0324356633294571,"Unf",0,26,-1.18634982064629,"GasA","Ex","Y","SBrkr",-0.94388347649182,-0.545306947768615,0,-0.0333605961636712,0,1,"0 or 1","No HalfBath","3 ~","1","TA","7","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",-0.342062946379087
1151,"20","RL",-0.542368759165881,-0.229339182909997,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","5",-0.639840157216991,"1950~1997","Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0,"Unf",0,932,-0.415122192733742,"GasA","Ex","Y","FuseA",-0.65528299553155,0,0,-1.18693281226214,0,0,"0 or 1","No HalfBath","0 ~ 2","1","Gd","~ 4","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,214,0,0,0,"No Pool","Yes Fence","None",0,11,2007,"WD","Normal",-0.687893007422489
1152,"20","RL",2.65092619697173,0.99097318378847,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","2~4",-0.358160696343739,"1950~1997","Gable","CompShg","HdBoard","Plywood","BrkFace",132,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-1.24405488904251,"Unf",0,1290,1.04528757076023,"GasA","Gd or TA","Y","SBrkr",0.885843572796289,0,0,-0.0669190606319904,0,0,"0 or 1","Yes HalfBath","3 ~","1","Fa","6","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","Fin",2,"300 ~ 600","TA","TA","Y",0,140,0,0,100,0,"No Pool","No Fence","None",0,11,2006,"WD","Normal",-0.228207040888665
1153,"20","RL",0.826186222035954,0.522167166397186,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",-0.452053849968156,"1998~","Gable","CompShg","Stone","Stone","None",0,"TA","TA","PConc","TA","TA","No","Not GLQ",-0.919514025012231,"GLQ",547,230,-0.0295083787774698,"GasA","Ex","Y","SBrkr",1.88151523210922,0,0,0.656685329466141,0,0,"0 or 1","No HalfBath","0 ~ 2","1","Ex","6","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","Fin",2,"300 ~ 600","TA","TA","Y",0,0,280,0,0,0,"No Pool","No Fence","None",0,7,2006,"WD","Abnorml",0.79601269779867
1156,"20","RL",0.826186222035954,0.0910974575486613,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",0.173900507527959,"1998~","Gable","CompShg","Plywood","Plywood","None",0,"Gd","Gd","CBlock or Stone or Wood","Gd","TA","Gd","Not GLQ",1.40906667440505,"Unf",0,280,0.965976928173474,"GasA","Gd or TA","Y","SBrkr",0.802149433317811,0,0,-0.127743777480819,1,0,"2 ~","No HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","Fa","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",0,21,0,0,180,0,"No Pool","No Fence","None",0,7,2007,"WD","Normal",0.668799812499638
1157,"70 ~ 90","RL",0.618829406702342,-0.0915308206548666,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.170374389094904,"1998~","Gable","CompShg","BrkFace","BrkFace","None",0,"TA","Gd","PConc","TA","TA","Gd","Not GLQ",-0.00809509852718589,"Unf",0,586,0.369779683900656,"GasA","Gd or TA","Y","SBrkr",0.305756606066147,0,0,-0.48849727051525,0,1,"2 ~","No HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",0,92,0,96,0,0,"No Pool","Yes Fence","None",0,10,2008,"WD","Normal",0.210460764520047
1158,"120","RL",-1.49621010970049,-0.651650977147915,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","others","SLvl and 1Story","0.615605273325129","5",1.14412976164694,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",166,"Gd","TA","PConc","Gd","TA","No","GLQ",0.724826352741203,"Unf",0,410,0.629590409615875,"GasA","Ex","Y","SBrkr",0.447170841736679,0,0,-0.385724473081022,1,0,"2 ~","No HalfBath","0 ~ 2","1","Gd","6","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",2,"600 ~","TA","TA","Y",172,62,0,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",0.79601269779867
1159,"20","RL",0.909128948169398,0.241012348824336,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.14412976164694,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",186,"Gd","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,1580,1.35706044161849,"GasA","Ex","Y","SBrkr",1.214848121091,0,0,0.172184998704784,0,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",3,"600 ~","TA","TA","Y",0,24,0,0,0,0,"No Pool","No Fence","None",0,6,2008,"ConLD","Partial",0.848282553716735
1160,"60","RL",0.245587139101842,-0.121153178896624,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","6~9",0.111305071778348,"1950~1997","Hip","CompShg","HdBoard","HdBoard","BrkFace",270,"Gd","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.524655973775386,"Unf",0,459,-0.499902534809235,"GasA","Gd or TA","Y","SBrkr",-0.623536942625921,0.544824418673913,0,0.793016591368688,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","Gd","TA","Y",0,69,0,0,0,0,"No Pool","No Fence","None",0,7,2008,"WD","Normal",0.277386118406617
1161,"160 ~ 190","RL",-1.91092374036772,-1.00209635443409,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","others","2Story","-0.0969747090581961","5",0.236495943277571,"1950~1997","Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","No","Not GLQ",-0.878946417008445,"Unf",0,544,-0.625705623050288,"GasA","Fa","Y","SBrkr",-0.877505365870958,-0.734057608389406,0,-0.0878931009246898,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",26,0,0,0,0,0,"No Pool","No Fence","None",0,7,2010,"WD","Normal",-0.29187203318265
1163,"20","RL",1.61414212030368,-0.172155152217214,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",-0.0764812354704868,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","No","Not GLQ",-0.389430613762768,"Unf",0,402,-0.51904648301983,"GasA","Gd or TA","Y","SBrkr",-0.764951178296453,0,0,-1.2666341653744,0,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","Yes Fireplaces","Po","Attchd","1900 ~ 1980","Fin",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,5,2007,"WD","Normal",-0.591789316781936
1164,"70 ~ 90","RL",-0.417954669965714,0.365683839163556,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","others","Foyer and .5","-1.52213467382485","2~4",-0.045183517595681,"1950~1997","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","Av","GLQ",1.5199514696154,"Unf",0,0,0.312347839268871,"GasA","Gd or TA","Y","SBrkr",0.285554572398928,0,0,-0.503179098720139,2,0,"0 or 1","Yes HalfBath","0 ~ 2","2 ~","TA","6","Typ","No Fireplaces","No Fireplace","CarPort","1900 ~ 1980","Unf",2,"300 ~ 600","Fa","TA","Y",120,0,0,0,0,0,"No Pool","No Fence","None",0,1,2008,"WD","Alloca",-1.00339593712754
1167,"20","RL",-0.252069217698825,0.0533611490059013,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.17542747952174,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",72,"Gd","TA","PConc","Gd","TA","Av","Not GLQ",0,"Unf",0,1694,1.66883331247675,"GasA","Ex","Y","SBrkr",1.5438526693857,0,0,0.411289058041557,0,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",3,"600 ~","TA","TA","Y",160,33,0,0,0,0,"No Pool","No Fence","None",0,2,2010,"WD","Normal",0.949026572378794
1168,"60","RL",-0.500897396099159,0.101916057949999,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","5",0.925045736523298,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",0.405694503111425,"Unf",0,173,-0.341281249635732,"GasA","Ex","Y","SBrkr",-0.577360865672278,-0.306479581268839,0,0.363048765368349,1,0,"2 ~","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",0,38,0,0,0,0,"No Pool","No Fence","None",0,2,2006,"WD","Normal",0.116700065374918
1169,"70 ~ 90","RL",2.07032711403762,0.472324328833882,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","6~9",-1.10930592533908,"1950~1997","Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.0270266489289524,"Unf",0,501,0.118173507418549,"GasA","Ex","Y","SBrkr",0.222062466587669,0.30984910647252,0,1.27961432615932,0,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","TA","Basment","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,90,0,"No Pool","No Fence","None",0,7,2008,"WD","Normal",0.846992335674021
1171,"70 ~ 90","RL",0.245587139101842,-0.0232706038369048,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",0.205198225402765,"1950~1997","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Av","Not GLQ",-0.308295397755198,"Unf",0,574,0.0333931653430569,"GasA","Gd or TA","Y","SBrkr",-0.118486100945449,0,0,-0.796815662817932,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","Po","Attchd","1900 ~ 1980","Fin",1,"300 ~ 600","TA","TA","Y",203,0,0,0,0,576,"Gd","Yes Fence","None",0,7,2008,"WD","Normal",0.0887938558771151
1172,"20","RL",0.245587139101842,-0.121153178896624,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",-0.389458414218545,"1950~1997","Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0.0703356102801325,"Unf",0,599,0.484643373164227,"GasA","Ex","Y","SBrkr",0.294212586827737,0,0,-0.496886886632329,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",0,0,0,0,288,0,"No Pool","No Fence","Shed",1400,11,2008,"WD","Normal",-0.0263360403289002
1173,"160 ~ 190","FV",-1.45473874663377,-0.778383153277867,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",1.11283204377213,"1998~","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,625,-1.25472106425555,"GasA","Ex","Y","SBrkr",-1.54128647207958,-0.641608305228202,0,-0.519958330954299,0,0,"2 ~","Yes HalfBath","0 ~ 2","1","Gd","5","Typ","No Fireplaces","No Fireplace","Detchd","2000 ~ ","Fin",2,"600 ~","TA","TA","Y",0,54,0,0,0,0,"No Pool","No Fence","None",0,3,2008,"WD","Normal",0.101393488188566
1174,"50","RL",2.81681164923862,1.02639122081666,"Pave","Pave and No Alley","IR","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-0.765031028716214,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-1.30896306184857,"BLQ",469,977,1.40628773701716,"GasA","Gd or TA","Y","SBrkr",1.37646439042875,0.691202482012486,479,3.33087546678532,0,0,"2 ~","No HalfBath","3 ~","1","Ex","8 ~","Maj1","Yes Fireplaces","Gd","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",122,0,0,0,0,0,"No Pool","Yes Fence","None",0,3,2007,"WD","Normal",0.469579587469306
1175,"70 ~ 90","RL",0.411472591368731,0.837065713793255,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","6~9",-1.20319907896349,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","Gd","TA","No","Not GLQ",-0.359681034559993,"Unf",0,449,-0.360425197846328,"GasA","Gd or TA","Y","SBrkr",0.0315861491538912,1.47702155888272,0,1.77669908109629,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,7,2006,"WD","Normal",0.886970043564886
1176,"50","RL",0.618829406702342,0.0795060999757998,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","Foyer and .5","1.32818525570845","5",0.674663993524852,"1998~","Hip","CompShg","HdBoard","HdBoard","BrkFace",337,"Gd","TA","PConc","Gd","TA","No","GLQ",0.173106883889722,"Unf",0,983,1.63874996528867,"GasA","Ex","Y","SBrkr",2.79926476156288,-0.18706589801895,0,2.88203100452155,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",0,33,0,0,0,0,"No Pool","No Fence","None",0,4,2007,"WD","Normal",1.30229566122937
1177,"20","RL",-1.37179602050033,-0.400504896402584,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",0.424282250526406,"1950~1997","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0.0595175814791231,"Unf",0,218,-0.568273778418503,"GasA","Gd or TA","Y","SBrkr",-0.681257038817975,0,0,-1.20580944852557,1,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",1,"0 ~ 300","TA","TA","Y",362,0,0,0,0,0,"No Pool","Yes Fence","None",0,10,2008,"WD","Normal",-0.77790598818333
1179,"50","RL",-0.666782848366048,-0.306486107200486,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.54747397558636,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","TA","TA","No","Not GLQ",0,"Unf",0,731,-0.964826991352258,"GasA","Ex","Y","SBrkr",-0.978515534207052,-1.03451784366332,0,-0.324899756232194,0,0,"0 or 1","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","Fa","TA","Y",192,0,102,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",-0.14906432909997
1180,"20","RL",0.287058502168564,-0.222255575504359,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",-0.514649285717768,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","No Bsmt","No Bsmt","No Bsmt","No Bsmt",0,"No Bsmt",0,0,0,"GasA","Gd or TA","Y","SBrkr",-0.101170072087833,0,0,-0.784231238642312,0,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Min2","Yes Fireplaces","Gd","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Partial or Not",0,36,190,0,0,0,"No Pool","No Fence","None",0,4,2006,"WD","Normal",-1.39221365715915
1182,"120","RMH",-0.252069217698825,-0.576178360062395,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.17542747952174,"1998~","Hip","CompShg","CemntBd","CmentBd","Stone",186,"Ex","TA","PConc","Ex","TA","Gd","GLQ",2.28262250008656,"Unf",0,120,1.4117574365059,"GasA","Ex","Y","SBrkr",1.42264046738239,0,0,0.32319808881222,1,1,"2 ~","No HalfBath","0 ~ 2","1","Gd","5","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",162,53,0,153,0,0,"No Pool","No Fence","None",0,11,2008,"New","Partial",2.05004648672714
1184,"30 ~ 40","RL",-0.417954669965714,0.0952188291301231,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-1.57877169346116,"1950~1997","Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil or Slab","TA","TA","No","Not GLQ",0.500352255120258,"Unf",0,299,0.0990295592079543,"GasA","Ex","Y","SBrkr",-0.0838540432302166,0,0,-0.771646814466692,1,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",2,"600 ~","TA","TA","Y",229,0,0,0,0,0,"No Pool","No Fence","None",0,6,2006,"WD","Normal",-0.767731527959163
1185,"20","RL",-0.832668300632937,3.22913553824609,"Grvl","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","2~4",-0.232969824844516,"1950~1997","Hip","CompShg","MetalSd","MetalSd","BrkFace",226,"TA","TA","CBlock or Stone or Wood","TA","TA","Gd","Not GLQ",1.41447568880555,"Unf",0,413,1.33518164366352,"GasA","Gd or TA","Y","SBrkr",1.19176008261417,0,0,0.155405766470624,1,0,"0 or 1","Yes HalfBath","3 ~","1","TA","5","Typ","Yes Fireplaces","TA","2Types","1900 ~ 1980","RFn",3,"600 ~","TA","TA","Y",0,263,0,0,263,0,"No Pool","No Fence","None",0,5,2007,"WD","Normal",0.299268426729838
1186,"50","RL",-0.417954669965714,-0.0415591902296418,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.45358082196194,"1950~1997","Gable","CompShg","AsbShng","AsbShng","None",0,"TA","Gd","BrkTil or Slab","TA","TA","No","Not GLQ",-0.659881333788004,"Unf",0,392,-0.819879954900609,"GasA","Gd or TA","Y","SBrkr",-0.606220913768305,-2.00138347255757,0,-0.580783047803127,1,0,"0 or 1","No HalfBath","3 ~","1","TA","7","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,236,0,0,0,"No Pool","No Fence","None",0,3,2006,"WD","Normal",-1.09635816431769
1187,"160 ~ 190","RL",1.53119939417023,0.0713921496747968,"Pave","Pave and No Alley","IR","Bnk","AllPub","FR2 and Corner and Inside","Mod","neighbor2","non-norm","Artery","others","2Story","-2.23471465620817","5",-2.20472605095728,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","Fa","TA","Mn","Not GLQ",-0.530064988175891,"Unf",0,538,-0.289319104492689,"GasA","Gd or TA","Y","SBrkr",-0.418630601144129,-0.410485047325193,0,0.421776078187907,1,0,"2 ~","No HalfBath","3 ~","2 ~","TA","7","Typ","No Fireplaces","No Fireplace","CarPort","1900 ~ 1980","Unf",2,"300 ~ 600","Fa","Fa","Y",0,74,0,0,0,0,"No Pool","No Fence","None",0,8,2009,"WD","Abnorml",-1.33981994294178
